,date,place,usage,고객호수,사용량(kWh),전기요금(원),평균판매단가(원/kWh),평균기온(C),최고기온(C),최저기온(C),평균상대습도(%),월합강수량(00~24h만)(mm),평균풍속(m/s),평균운량
240,201105,경상남도,산업용,32787,1618455129,123019256239,76.0,17.9,26.8,10.4,67.0,147.0,2.1,6.1
241,201106,경상남도,산업용,32858,1674106684,127976911851,76.4,21.9,30.5,14.9,78.0,238.0,2.2,7.0
242,201107,경상남도,산업용,32947,1717306993,160377844626,93.4,25.6,32.5,19.3,80.0,414.1,2.2,6.7
243,201108,경상남도,산업용,33059,1590598621,162025333547,101.9,25.7,33.0,19.3,81.0,198.5,1.8,7.6
244,201109,경상남도,산업용,33130,1576709039,134887384359,85.5,23.0,33.7,14.1,68.0,27.9,1.8,5.0
245,201110,경상남도,산업용,33173,1644456239,132216390267,80.4,16.5,26.3,5.6,61.0,91.5,1.6,4.3
246,201111,경상남도,산업용,33253,1673158402,159282154109,95.2,13.1,24.8,1.6,64.0,141.2,1.5,5.3
247,201112,경상남도,산업용,33313,1808756592,178712773963,98.8,3.8,13.5,-5.4,44.0,4.6,2.1,3.2
248,201201,경상남도,산업용,33413,1628175832,178049900550,109.4,2.2,11.7,-7.0,44.0,5.2,2.2,3.8
249,201202,경상남도,산업용,33463,1715068047,182832821313,106.6,2.1,14.7,-10.3,45.0,11.0,2.1,4.3
250,201203,경상남도,산업용,33582,1736505311,154679152449,89.1,7.9,19.6,-3.2,55.0,101.4,2.1,4.7
251,201204,경상남도,산업용,33695,1647354069,144758193853,87.9,14.0,25.8,1.7,58.0,217.4,2.4,4.3
252,201205,경상남도,산업용,33753,1605697999,142742028195,88.9,19.1,30.9,10.2,62.0,39.9,1.9,4.9
253,201206,경상남도,산업용,33773,1648675822,145035961762,88.0,21.8,30.1,15.5,72.0,78.9,1.9,6.8
254,201207,경상남도,산업용,33843,1672173344,179535524180,107.4,26.0,34.8,20.1,80.0,334.6,1.9,6.7
255,201208,경상남도,산업용,33899,1570826810,185082859597,117.8,27.5,35.5,20.3,74.0,329.6,2.2,7.1
256,201209,경상남도,산업용,33962,1575476229,157083409886,99.7,21.9,30.0,15.1,71.0,269.0,1.7,5.4
257,201210,경상남도,산업용,34036,1493340216,144213606238,96.6,16.8,25.2,8.7,58.0,37.0,1.5,3.1
258,201211,경상남도,산업용,34080,1609506362,183060835058,113.7,9.4,18.4,0.5,49.0,56.2,1.9,3.8
259,201212,경상남도,산업용,34142,1661399958,188404959610,113.4,1.7,12.6,-8.0,53.0,79.2,2.2,3.7
260,201301,경상남도,산업용,34203,1721566403,198803489578,115.5,1.3,12.8,-8.8,48.0,13.7,2.0,3.0
261,201302,경상남도,산업용,34306,1555859586,187913474264,120.8,3.6,15.8,-11.0,43.0,71.2,2.1,4.4
262,201303,경상남도,산업용,34372,1664143834,165825976959,99.6,9.6,21.0,-1.8,52.0,84.9,2.3,3.2
263,201304,경상남도,산업용,34461,1691782280,163139445505,96.4,12.5,22.6,2.0,51.0,90.5,2.3,4.2
264,201305,경상남도,산업용,34544,1638871663,160014587858,97.6,18.7,32.0,9.3,62.0,222.4,2.0,4.6
265,201306,경상남도,산업용,34683,1625061721,158947404312,97.8,22.4,31.4,16.1,75.0,148.5,1.7,6.6
266,201307,경상남도,산업용,34827,1716922399,204615332633,119.2,27.0,34.9,22.1,79.0,190.1,2.3,6.8
267,201308,경상남도,산업용,34876,1580410242,193899427402,122.7,28.0,37.1,21.5,74.0,82.3,1.7,4.0
268,201309,경상남도,산업용,34955,1575655637,161347772179,102.4,23.3,31.8,15.2,68.0,58.5,1.6,5.0
269,201310,경상남도,산업용,34969,1632965905,158422506045,97.0,18.3,28.5,8.2,61.0,83.2,1.7,4.3
270,201311,경상남도,산업용,35019,1670595342,198195925350,118.6,10.0,22.3,-1.9,54.0,59.6,1.7,2.5
271,201312,경상남도,산업용,35082,1740846572,214409161871,123.2,4.7,14.5,-4.4,47.0,5.1,1.9,2.5
272,201401,경상남도,산업용,35131,1712502127,211284408964,123.4,4.0,16.3,-5.4,41.0,5.7,1.8,2.1
273,201402,경상남도,산업용,35144,1616969025,204069655740,126.2,5.4,17.2,-6.1,54.0,20.0,2.1,5.6
274,201403,경상남도,산업용,35209,1731407285,179235712495,103.5,9.6,23.9,-1.2,58.0,152.5,1.9,4.7
275,201404,경상남도,산업용,35309,1696770222,172073189895,101.4,14.5,27.1,3.8,54.0,102.9,1.8,4.6
276,201405,경상남도,산업용,35411,1623283328,165519825272,102.0,19.4,31.8,8.8,57.0,106.5,2.0,3.5
277,201406,경상남도,산업용,35533,1645413284,200627212256,121.9,22.0,31.7,15.9,73.0,45.1,1.6,7.2
278,201407,경상남도,산업용,35621,1754749688,227140139895,129.4,25.2,35.2,18.9,80.0,149.2,1.4,7.2
279,201408,경상남도,산업용,35714,1527889687,199755079811,130.7,24.6,32.7,17.9,81.0,665.9,2.0,8.1
280,201409,경상남도,산업용,35725,1551273440,168347362459,108.5,22.3,30.8,15.8,74.0,109.8,1.5,5.4
281,201410,경상남도,산업용,35778,1648468126,167502531685,101.6,17.2,25.7,9.5,65.0,101.0,1.7,3.5
282,201411,경상남도,산업용,35803,1620720712,198245483738,122.3,11.6,20.1,1.8,60.0,51.5,1.5,4.0
283,201412,경상남도,산업용,35811,1752952874,217928515968,124.3,2.9,13.8,-6.0,48.0,15.7,1.9,3.2
284,201501,경상남도,산업용,35928,1757495823,217359246030,123.7,3.6,12.7,-5.4,50.0,33.4,1.9,3.5
285,201502,경상남도,산업용,35966,1596046858,200400560174,125.6,4.6,16.5,-7.8,50.0,31.0,1.9,3.5
286,201503,경상남도,산업용,36007,1701119157,176987343892,104.0,8.9,22.2,-3.6,51.0,69.5,2.1,3.1
287,201504,경상남도,산업용,36123,1709072533,173818751554,101.7,13.9,27.4,5.5,64.0,196.3,2.0,6.0
288,201505,경상남도,산업용,36198,1631482870,165599884838,101.5,19.3,33.6,10.7,61.0,134.0,2.0,4.3
289,201506,경상남도,산업용,36309,1663889904,209194893820,125.7,21.2,30.8,12.6,76.0,77.0,1.8,7.1
290,201507,경상남도,산업용,36343,1727402791,225424232975,130.5,24.1,33.9,17.6,81.0,197.5,1.8,7.1
291,201508,경상남도,산업용,36354,1569519173,202668898572,129.1,25.4,35.5,18.8,81.0,116.7,1.4,5.7
292,201509,경상남도,산업용,36403,1590250310,171778497056,108.0,20.9,29.0,14.3,75.0,88.9,1.5,5.2
293,201510,경상남도,산업용,36433,1636074844,165510586311,101.2,16.4,25.9,4.1,65.0,40.2,1.4,2.5
294,201511,경상남도,산업용,36516,1634397477,198283700550,121.3,11.8,21.4,-1.1,73.0,85.2,1.3,6.4
295,201512,경상남도,산업용,36566,1717737233,212767720690,123.9,5.5,14.2,-4.3,59.0,41.0,1.6,4.0
296,201601,경상남도,산업용,36597,1748470282,213649462951,122.2,0.6,14.0,-12.6,50.0,40.5,1.9,3.6
297,201602,경상남도,산업용,36636,1603028687,199080285499,124.2,4.1,16.0,-6.1,46.0,73.2,1.9,3.4
298,201603,경상남도,산업용,36679,1754151890,181139860699,103.3,8.9,22.0,-5.5,59.0,81.6,1.7,4.9
299,201604,경상남도,산업용,36741,1688090744,169773977780,100.6,14.7,27.3,6.3,66.0,263.0,1.7,5.5
300,201605,경상남도,산업용,36779,1632584813,165851852500,101.6,19.4,31.3,10.3,64.0,123.7,1.7,4.9
301,201606,경상남도,산업용,36798,1651936457,204297899031,123.7,22.5,31.2,14.3,80.0,108.8,1.5,6.8
302,201607,경상남도,산업용,36823,1710234652,217020473240,126.9,26.3,36.7,20.6,87.0,181.8,1.4,6.5
303,201608,경상남도,산업용,36840,1587506780,206745096233,130.2,27.3,36.6,17.9,77.0,110.0,1.4,3.6
304,201609,경상남도,산업용,36902,1572820881,170821850913,108.6,22.2,30.3,14.8,84.0,522.7,1.1,7.2
305,201610,경상남도,산업용,36969,1605066405,164628541691,102.6,17.4,29.1,7.6,76.0,215.8,1.4,6.3
306,201611,경상남도,산업용,37036,1653009704,203658459031,123.2,9.8,21.0,-1.7,62.0,35.1,1.6,4.0
307,201612,경상남도,산업용,37061,1720657960,216153091054,125.6,5.4,18.9,-4.1,55.0,136.8,1.8,3.6
308,201701,경상남도,산업용,37118,1680202309,210161660867,125.1,2.6,15.1,-8.4,47.0,7.2,1.8,2.9
309,201702,경상남도,산업용,37171,1668956379,209619362966,125.6,4.1,16.4,-6.5,46.0,42.5,1.9,3.4
310,201703,경상남도,산업용,37179,1707952571,178261349736,104.4,8.0,19.0,-3.9,54.0,19.9,1.7,4.6
311,201704,경상남도,산업용,37244,1663865786,168591824455,101.3,15.1,26.8,4.0,62.0,128.2,1.9,4.4
312,201705,경상남도,산업용,37270,1580253663,162017652776,102.5,19.7,33.3,10.3,63.0,31.1,1.6,4.5
313,201706,경상남도,산업용,37349,1655013705,205105975054,123.9,22.1,33.9,14.8,72.0,58.7,1.7,5.3
314,201707,경상남도,산업용,37449,1711867779,219621444209,128.3,27.1,35.7,21.0,88.0,162.4,1.6,6.7
315,201708,경상남도,산업용,37500,1591864608,207178241369,130.1,27.3,38.5,19.6,82.0,227.9,1.5,6.2
316,201709,경상남도,산업용,37520,1700991270,180317220447,106.0,22.2,30.8,12.5,75.0,104.8,1.4,5.2
317,201710,경상남도,산업용,37552,1459618533,150967107085,103.4,17.5,29.0,5.1,72.0,81.4,1.6,5.5
318,201711,경상남도,산업용,37550,1648243401,200788680064,121.8,9.7,23.9,-1.9,54.0,0.0,1.4,3.3
319,201712,경상남도,산업용,37563,1723930597,212647981019,123.4,2.0,13.1,-6.9,45.0,15.2,1.6,2.5
320,201801,경상남도,산업용,37589,1759012641,217780013339,123.8,0.3,13.8,-12.0,46.0,26.7,1.7,3.8
321,201802,경상남도,산업용,37620,1598388953,200209491529,125.3,2.6,14.6,-10.2,38.0,32.6,1.8,3.7
322,201803,경상남도,산업용,37658,1653958750,172759166114,104.5,9.1,23.2,-1.9,67.0,186.0,1.9,4.2
323,201804,경상남도,산업용,37684,1625524588,165981396317,102.1,14.4,27.3,1.2,67.0,119.3,1.8,4.7
324,201805,경상남도,산업용,37746,1616525681,164557611385,101.8,18.1,29.0,8.3,76.0,145.0,1.8,6.1
325,201806,경상남도,산업용,37850,1630759452,197769282085,121.3,21.7,34.7,13.9,80.0,194.8,1.6,6.1
326,201807,경상남도,산업용,37929,1691324048,217633374987,128.7,27.1,36.4,17.8,84.0,146.0,1.5,4.7
327,201808,경상남도,산업용,37978,1618028844,208243816257,128.7,27.5,37.0,19.8,83.0,243.7,1.7,5.6
328,201809,경상남도,산업용,38018,1566141354,167015226616,106.6,21.3,30.2,12.9,82.0,216.4,1.3,7.1
329,201810,경상남도,산업용,38036,1602399423,160732303215,100.3,15.1,26.4,4.7,69.0,146.2,1.5,3.6
330,201811,경상남도,산업용,38100,1648828020,198697689540,120.5,10.1,20.5,-0.3,65.0,23.7,1.2,3.6
331,201812,경상남도,산업용,38129,1698898067,206517219240,121.6,3.2,16.2,-9.8,51.0,26.9,1.8,4.4
332,201901,경상남도,산업용,38138,1759238209,216216601555,122.9,2.4,11.8,-5.9,43.0,8.3,1.8,3.1
333,201902,경상남도,산업용,38134,1497673433,188574765125,125.9,4.5,15.2,-5.5,51.0,46.0,1.7,5.0
334,201903,경상남도,산업용,38177,1643973919,170186061228,103.5,9.2,21.0,-1.4,54.0,54.7,1.7,4.4
335,201905,경상남도,산업용,38291,1595058727,161959195898,101.5,18.9,31.7,7.7,56.0,131.1,1.6,4.6
336,201001,경상북도,산업용,25412,2555517971,190422054184,74.5,1.8,15.5,-7.4,47.0,16.0,2.5,2.6
337,201002,경상북도,산업용,25384,2334662331,176790305657,75.7,5.0,22.4,-5.3,61.0,67.7,2.2,5.1
338,201003,경상북도,산업용,25398,2506646151,168899771895,67.4,7.4,25.5,-1.2,66.0,75.7,2.4,6.5
339,201004,경상북도,산업용,25454,2475570971,166562399275,67.3,11.5,23.0,2.4,60.0,54.7,2.5,5.6
340,201005,경상북도,산업용,25541,2491838421,163910955289,65.8,18.2,31.0,8.6,65.0,123.2,2.2,5.6
341,201006,경상북도,산업용,25615,2507706436,167535500880,66.8,22.7,34.2,12.6,74.0,42.3,1.6,5.4
342,201007,경상북도,산업용,25729,2527637502,208988548616,82.7,26.4,34.9,19.4,78.0,148.5,2.2,6.8
343,201008,경상북도,산업용,25817,2492289658,214826784512,86.2,27.9,35.7,22.5,80.0,193.0,1.9,6.3
344,201009,경상북도,산업용,25863,2481305836,175121857266,70.6,22.9,33.3,13.0,77.0,133.0,1.8,5.7
345,201010,경상북도,산업용,25991,2583075591,180102045789,69.7,17.3,25.7,5.4,70.0,37.8,1.8,5.2
346,201011,경상북도,산업용,26030,2560139804,210878852515,82.4,10.2,20.0,0.6,49.0,10.0,2.2,2.0
347,201012,경상북도,산업용,26082,2708729397,222569426176,82.2,4.1,19.4,-8.7,50.0,25.5,2.5,2.7
348,201101,경상북도,산업용,26154,2818394367,227672270555,80.8,-1.6,9.2,-12.7,44.0,27.1,2.8,2.4
349,201102,경상북도,산업용,26171,2463119693,202729012792,82.3,5.0,20.0,-5.2,65.0,103.5,1.9,4.9
350,201103,경상북도,산업용,26194,2772444354,194836450632,70.3,7.4,20.9,-2.6,43.0,15.0,2.4,2.8
351,201104,경상북도,산업용,26300,2751623817,192639359826,70.0,13.4,27.8,2.6,56.0,105.0,2.4,4.5
352,201105,경상북도,산업용,26365,2785169175,189522179407,68.0,17.6,29.3,10.2,69.0,145.2,2.2,6.1
353,201106,경상북도,산업용,26478,2734906805,190711655132,69.7,22.8,34.6,14.6,72.0,171.4,2.2,6.5
354,201107,경상북도,산업용,26567,2746218478,233074999310,84.9,25.6,35.1,19.4,80.0,188.3,2.1,7.2
355,201108,경상북도,산업용,26629,2656456152,241572989498,90.9,25.8,33.9,19.3,83.0,97.2,1.8,7.4
356,201109,경상북도,산업용,26710,2615357659,195031831830,74.6,22.5,31.5,13.6,74.0,34.8,2.0,5.9
357,201110,경상북도,산업용,26855,2797781872,203360307419,72.7,16.5,28.0,5.3,64.0,92.0,1.9,4.2
358,201111,경상북도,산업용,26917,2742403069,241130412806,87.9,13.0,22.3,0.6,64.0,73.7,1.9,5.4
359,201112,경상북도,산업용,27044,2772634488,263700288247,95.1,3.7,13.2,-5.8,46.0,36.7,2.5,3.5
360,201201,경상북도,산업용,27164,2724376522,259463184486,95.2,2.2,10.0,-7.1,51.0,67.5,2.3,3.6
361,201202,경상북도,산업용,27180,2607615266,255754332767,98.1,2.2,15.1,-11.5,49.0,6.5,2.2,4.3
362,201203,경상북도,산업용,27202,2868386618,227789485500,79.4,8.0,21.4,-2.7,65.0,116.9,2.4,5.3
363,201204,경상북도,산업용,27261,2774415464,217472514787,78.4,15.1,30.4,2.9,59.0,127.8,2.6,4.2
364,201205,경상북도,산업용,27357,2871317074,222815750204,77.6,19.0,31.4,12.0,69.0,34.6,1.9,5.2
365,201206,경상북도,산업용,27427,2811515043,220191175795,78.3,21.6,31.0,15.5,85.0,70.7,1.8,7.4
366,201207,경상북도,산업용,27527,2764424518,267047435681,96.6,26.5,36.8,19.6,84.0,209.8,1.8,6.7
367,201208,경상북도,산업용,27636,2661936150,276582334400,103.9,26.6,34.2,19.5,86.0,226.8,2.0,7.7
368,201209,경상북도,산업용,27753,2662210159,229006982302,86.0,21.5,30.4,13.4,75.0,353.4,2.0,5.7
369,201210,경상북도,산업용,27865,2667463221,223856275546,83.9,16.8,26.7,7.7,58.0,21.5,2.0,3.4
370,201211,경상북도,산업용,28000,2728036338,282032211687,103.4,9.0,18.8,-0.2,48.0,50.2,2.4,3.8
371,201212,경상북도,산업용,28075,2773791312,279256353815,100.7,1.1,12.0,-9.4,48.0,48.0,2.7,3.3
372,201301,경상북도,산업용,28151,2752250425,291139075166,105.8,0.9,14.5,-10.1,45.0,33.8,2.6,2.9
373,201302,경상북도,산업용,28154,2481507974,270880990986,109.2,3.5,18.3,-12.3,41.0,19.5,2.3,4.2
374,201303,경상북도,산업용,28122,2837508746,251243612179,88.5,9.7,26.9,-1.9,50.0,69.1,2.5,3.7
375,201304,경상북도,산업용,28195,2737417141,241459421736,88.2,12.3,28.7,3.3,53.0,71.0,2.6,4.5
376,201305,경상북도,산업용,28289,2815761470,247531702410,87.9,19.0,32.5,8.1,63.0,87.5,2.4,4.9
377,201306,경상북도,산업용,28398,2806191818,242171659783,86.3,22.1,34.0,15.7,79.0,60.3,1.6,6.9
378,201307,경상북도,산업용,28443,2850230400,307222614845,107.8,28.4,36.6,21.5,70.0,165.5,2.6,6.5
379,201308,경상북도,산업용,28515,2705877714,293088652265,108.3,28.8,37.6,21.5,71.0,85.0,2.5,4.6
380,201309,경상북도,산업용,28627,2722663904,241874075239,88.8,22.6,32.4,14.6,74.0,66.9,2.4,5.7
381,201310,경상북도,산업용,28724,2844764080,247557067007,87.0,17.7,26.5,7.8,68.0,204.4,2.8,5.1
382,201311,경상북도,산업용,28790,2832284511,311185224441,109.9,9.5,22.1,-2.8,54.0,22.7,2.8,2.5
383,201312,경상북도,산업용,28872,2983604426,333866362523,111.9,4.0,14.5,-5.5,52.0,19.5,2.8,2.6
384,201401,경상북도,산업용,28940,2944671927,326859887310,111.0,3.4,15.9,-6.3,45.0,15.0,2.6,2.7
385,201402,경상북도,산업용,29041,2644586051,304390911744,115.1,4.5,21.5,-6.3,69.0,117.8,3.0,6.5
386,201403,경상북도,산업용,29064,2984214547,274636955822,92.0,9.2,25.9,-1.5,58.0,129.9,2.7,4.5
387,201404,경상북도,산업용,29153,2923207754,267877975400,91.6,14.4,27.6,3.9,59.0,121.6,2.9,4.6
388,201405,경상북도,산업용,29198,2876731111,260769219326,90.6,20.0,34.2,9.1,56.0,20.4,2.9,3.3
389,201406,경상북도,산업용,29274,2878374207,314034123853,109.1,21.5,32.5,14.9,78.0,88.4,2.6,7.3
390,201407,경상북도,산업용,29358,2947502106,340668664744,115.6,25.9,36.0,19.2,76.0,90.0,2.5,6.7
391,201408,경상북도,산업용,29476,2705785614,307498802233,113.6,23.9,33.8,18.0,84.0,453.0,2.4,8.1
392,201409,경상북도,산업용,29614,2747966919,262372381662,95.5,21.9,31.5,14.8,75.0,116.8,2.2,5.4
393,201410,경상북도,산업용,29727,2891866038,260675633758,90.1,16.9,25.0,9.3,68.0,127.9,3.1,4.4
394,201411,경상북도,산업용,29842,2774270209,312068704325,112.5,11.3,20.2,1.0,60.0,49.5,2.3,4.1
395,201412,경상북도,산업용,29902,2850610744,324249260801,113.7,1.7,13.3,-8.3,47.0,7.9,3.0,3.0
396,201501,경상북도,산업용,29940,2937633997,327573357743,111.5,3.0,12.8,-5.9,56.0,24.1,2.6,3.5
397,201502,경상북도,산업용,29963,2587975295,292628324452,113.1,4.2,15.6,-9.3,54.0,12.0,2.7,3.7
398,201503,경상북도,산업용,29997,2778509120,259504261045,93.4,8.8,23.9,-5.4,49.0,50.0,2.9,2.7
399,201504,경상북도,산업용,30045,2816296661,259827527357,92.3,13.6,30.0,4.1,66.0,116.3,3.0,6.0
400,201505,경상북도,산업용,30140,2796102134,253886418678,90.8,20.2,32.2,10.6,56.0,30.6,2.8,4.0
401,201506,경상북도,산업용,30241,2794162941,315449090440,112.9,21.1,31.8,12.7,77.0,102.5,2.5,6.8
402,201507,경상북도,산업용,30301,2730896270,318549020664,116.6,24.4,37.0,17.5,77.0,132.3,2.7,6.3
403,201508,경상북도,산업용,30365,2609251162,297910294110,114.2,26.0,37.5,19.5,79.0,143.6,2.5,5.3
404,201509,경상북도,산업용,30427,2653946690,249186189424,93.9,21.3,29.3,15.1,76.0,105.7,2.8,5.5
405,201510,경상북도,산업용,30513,2760283057,250202500659,90.6,16.9,25.9,4.1,62.0,28.3,2.5,2.5
406,201511,경상북도,산업용,30615,2587860746,289662880868,111.9,12.2,22.4,0.0,74.0,133.3,2.6,6.8
407,201512,경상북도,산업용,30698,2693426798,304626396188,113.1,6.3,15.5,-4.0,59.0,40.8,2.5,4.4
408,201601,경상북도,산업용,30758,2726044764,303523690707,111.3,1.5,16.0,-12.3,48.0,47.2,2.9,3.4
409,201602,경상북도,산업용,30704,2463326330,277128523856,112.5,4.2,18.0,-5.3,47.0,14.4,2.7,3.7
410,201603,경상북도,산업용,30705,2783851501,259660269741,93.3,9.1,22.7,-4.7,56.0,69.8,2.5,4.8
411,201604,경상북도,산업용,30769,2675774471,244771211775,91.5,14.9,27.3,5.0,62.0,155.2,2.9,5.5
412,201605,경상북도,산업용,30802,2721904594,245765934560,90.3,19.8,31.0,10.9,61.0,39.4,2.8,4.3
413,201606,경상북도,산업용,30855,3243372140,293986575672,90.6,22.8,32.7,14.2,74.0,52.5,2.4,6.3
414,201607,경상북도,산업용,30891,2100939093,306814892164,146.0,25.9,36.5,18.6,81.0,113.2,2.3,7.0
415,201608,경상북도,산업용,30994,2643012355,303734827309,114.9,27.5,39.3,17.5,75.0,181.5,2.7,4.0
416,201609,경상북도,산업용,31081,2524152950,238365588827,94.4,22.4,32.0,17.0,83.0,522.3,2.4,7.8
417,201610,경상북도,산업용,31158,2588831737,236535415066,91.4,17.7,28.2,8.1,76.0,257.7,2.5,6.3
418,201611,경상북도,산업용,31248,2636450002,297605709646,112.9,10.5,21.0,-0.5,62.0,20.9,2.4,4.5
419,201612,경상북도,산업용,31290,2811176703,319826128992,113.8,6.2,18.6,-4.5,55.0,41.3,2.6,3.8
420,201701,경상북도,산업용,31334,2756568590,306691756232,111.3,2.9,12.9,-8.0,48.0,7.4,2.9,3.0
421,201702,경상북도,산업용,31384,2571275186,297698566911,115.8,4.6,17.8,-5.9,46.0,27.8,2.9,3.1
422,201703,경상북도,산업용,31409,2737220232,252500403059,92.2,8.6,19.4,-1.9,54.0,13.4,2.8,4.6
423,201704,경상북도,산업용,31443,2630464642,240929697800,91.6,16.1,31.3,3.6,55.0,79.6,2.8,4.4
424,201705,경상북도,산업용,31523,2648782030,243221326189,91.8,20.6,32.5,10.0,58.0,19.8,2.6,4.4
425,201706,경상북도,산업용,31586,2641312022,296990506670,112.4,21.9,34.5,13.9,71.0,12.8,2.6,4.8
426,201707,경상북도,산업용,31682,2760861280,316393127281,114.6,27.4,38.6,20.9,77.0,74.2,2.4,6.6
427,201708,경상북도,산업용,31734,2732037276,311406302460,114.0,26.1,35.5,18.2,80.0,209.0,2.4,6.4
428,201709,경상북도,산업용,31796,2727227957,256864404992,94.2,22.1,31.1,12.7,71.0,138.2,2.6,5.0
429,201710,경상북도,산업용,31835,2673712920,240511624107,90.0,17.5,29.3,6.1,70.0,81.5,2.7,6.1
430,201711,경상북도,산업용,31904,2797381692,315855966056,112.9,10.0,23.0,-1.7,48.0,0.1,2.5,2.8
431,201712,경상북도,산업용,31981,2813596213,314040271991,111.6,2.2,13.7,-8.0,45.0,10.5,2.9,1.9
432,201801,경상북도,산업용,31999,2809633538,317188786702,112.9,0.6,13.3,-12.9,49.0,20.0,2.8,3.1
433,201802,경상북도,산업용,32027,2575621055,290172103154,112.7,2.5,15.3,-10.3,46.0,33.5,2.7,3.4
434,201803,경상북도,산업용,31993,2713264107,252514276349,93.1,10.2,25.9,-2.2,62.0,153.7,3.3,4.6
435,201804,경상북도,산업용,32018,2688830775,246177221798,91.6,15.5,33.0,2.8,57.0,106.5,3.2,4.1
436,201805,경상북도,산업용,32054,2793936822,249468965234,89.3,18.7,32.6,9.9,73.0,71.6,3.1,6.0
437,201806,경상북도,산업용,32136,2598083959,285914602962,110.0,23.3,34.6,14.4,69.0,89.1,2.7,6.3
438,201807,경상북도,산업용,32220,2708966804,309574072465,114.3,27.3,37.2,17.6,78.0,164.1,2.7,5.1
439,201808,경상북도,산업용,32274,2621144572,299449418054,114.2,27.7,39.4,19.5,74.0,175.4,2.7,6.1
440,201809,경상북도,산업용,32316,2640859382,243463323150,92.2,21.9,30.6,13.5,74.0,160.0,2.6,7.4
441,201810,경상북도,산업용,32384,2674997181,239623207497,89.6,15.5,26.3,6.0,67.0,261.6,2.6,3.7
442,201811,경상북도,산업용,32468,2646166855,293673105415,111.0,10.9,21.6,0.6,62.0,17.7,2.1,3.5
443,201812,경상북도,산업용,32539,2805928934,308849634893,110.1,4.0,19.7,-8.3,52.0,31.1,2.6,4.2
